REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,SEHYDMPH2,1,2040,0.0051
REGION1,SEHYDMPH2,1,2041,0.0051
REGION1,SEHYDMPH2,1,2042,0.0051
REGION1,SEHYDMPH2,1,2043,0.0051
REGION1,SEHYDMPH2,1,2044,0.0051
REGION1,SEHYDMPH2,1,2045,0.0051
REGION1,SEHYDMPH2,1,2046,0.0051
REGION1,SEHYDMPH2,1,2047,0.0051
REGION1,SEHYDMPH2,1,2048,0.0051
REGION1,SEHYDMPH2,1,2049,0.0051
REGION1,SEHYDMPH2,1,2050,0.0051
REGION1,SEHYDMPH2,1,2051,0.0051
REGION1,SEHYDMPH2,1,2052,0.0051
REGION1,SEHYDMPH2,1,2053,0.0051
REGION1,SEHYDMPH2,1,2054,0.0051
REGION1,SEHYDMPH2,1,2055,0.0051
REGION1,SEHYDMPH2,1,2056,0.0051
REGION1,SEHYDMPH2,1,2057,0.0051
REGION1,SEHYDMPH2,1,2058,0.0051
REGION1,SEHYDMPH2,1,2059,0.0051
REGION1,SEHYDMPH2,1,2060,0.0051
REGION1,SEHYDMPH3,1,2015,0.00306
REGION1,SEHYDMPH3,1,2016,0.00306
REGION1,SEHYDMPH3,1,2017,0.00306
REGION1,SEHYDMPH3,1,2018,0.00306
REGION1,SEHYDMPH3,1,2019,0.00306
REGION1,SEHYDMPH3,1,2020,0.00306
REGION1,SEHYDMPH3,1,2021,0.00306
REGION1,SEHYDMPH3,1,2022,0.00306
REGION1,SEHYDMPH3,1,2023,0.00306
REGION1,SEHYDMPH3,1,2024,0.00306
REGION1,SEHYDMPH3,1,2025,0.00306
REGION1,SEHYDMPH3,1,2026,0.00306
REGION1,SEHYDMPH3,1,2027,0.00306
REGION1,SEHYDMPH3,1,2028,0.00306
REGION1,SEHYDMPH3,1,2029,0.00306
REGION1,SEHYDMPH3,1,2030,0.00306
REGION1,SEHYDMPH3,1,2031,0.00306
REGION1,SEHYDMPH3,1,2032,0.00306
REGION1,SEHYDMPH3,1,2033,0.00306
REGION1,SEHYDMPH3,1,2034,0.00306
REGION1,SEHYDMPH3,1,2035,0.00306
REGION1,SEHYDMPH3,1,2036,0.00306
REGION1,SEHYDMPH3,1,2037,0.00306
REGION1,SEHYDMPH3,1,2038,0.00306
REGION1,SEHYDMPH3,1,2039,0.00306
REGION1,SEHYDMPH3,1,2040,0.00306
REGION1,SEHYDMPH3,1,2041,0.00306
REGION1,SEHYDMPH3,1,2042,0.00306
REGION1,SEHYDMPH3,1,2043,0.00306
REGION1,SEHYDMPH3,1,2044,0.00306
REGION1,SEHYDMPH3,1,2045,0.00306
REGION1,SEHYDMPH3,1,2046,0.00306
REGION1,SEHYDMPH3,1,2047,0.00306
REGION1,SEHYDMPH3,1,2048,0.00306
REGION1,SEHYDMPH3,1,2049,0.00306
REGION1,SEHYDMPH3,1,2050,0.00306
REGION1,SEHYDMPH3,1,2051,0.00306
REGION1,SEHYDMPH3,1,2052,0.00306
REGION1,SEHYDMPH3,1,2053,0.00306
REGION1,SEHYDMPH3,1,2054,0.00306
REGION1,SEHYDMPH3,1,2055,0.00306
REGION1,SEHYDMPH3,1,2056,0.00306
REGION1,SEHYDMPH3,1,2057,0.00306
REGION1,SEHYDMPH3,1,2058,0.00306
REGION1,SEHYDMPH3,1,2059,0.00306
REGION1,SEHYDMPH3,1,2060,0.00306
REGION1,SEHYDSPH2,1,2015,0.0051
REGION1,SEHYDSPH2,1,2016,0.0051
REGION1,SEHYDSPH2,1,2017,0.0051
REGION1,SEHYDSPH2,1,2018,0.0051
REGION1,SEHYDSPH2,1,2019,0.0051
REGION1,SEHYDSPH2,1,2020,0.0051
REGION1,SEHYDSPH2,1,2021,0.0051
REGION1,SEHYDSPH2,1,2022,0.0051
REGION1,SEHYDSPH2,1,2023,0.0051
REGION1,SEHYDSPH2,1,2024,0.0051
REGION1,SEHYDSPH2,1,2025,0.0051
REGION1,SEHYDSPH2,1,2026,0.0051
REGION1,SEHYDSPH2,1,2027,0.0051
REGION1,SEHYDSPH2,1,2028,0.0051
REGION1,SEHYDSPH2,1,2029,0.0051
REGION1,SEHYDSPH2,1,2030,0.0051
REGION1,SEHYDSPH2,1,2031,0.0051
REGION1,SEHYDSPH2,1,2032,0.0051
REGION1,SEHYDSPH2,1,2033,0.0051
REGION1,SEHYDSPH2,1,2034,0.0051
REGION1,SEHYDSPH2,1,2035,0.0051
REGION1,SEHYDSPH2,1,2036,0.0051
REGION1,SEHYDSPH2,1,2037,0.0051
REGION1,SEHYDSPH2,1,2038,0.0051
REGION1,SEHYDSPH2,1,2039,0.0051
REGION1,SEHYDSPH2,1,2040,0.0051
REGION1,SEHYDSPH2,1,2041,0.0051
REGION1,SEHYDSPH2,1,2042,0.0051
REGION1,SEHYDSPH2,1,2043,0.0051
REGION1,SEHYDSPH2,1,2044,0.0051
REGION1,SEHYDSPH2,1,2045,0.0051
REGION1,SEHYDSPH2,1,2046,0.0051
REGION1,SEHYDSPH2,1,2047,0.0051
REGION1,SEHYDSPH2,1,2048,0.0051
REGION1,SEHYDSPH2,1,2049,0.0051
REGION1,SEHYDSPH2,1,2050,0.0051
REGION1,SEHYDSPH2,1,2051,0.0051
REGION1,SEHYDSPH2,1,2052,0.0051
REGION1,SEHYDSPH2,1,2053,0.0051
REGION1,SEHYDSPH2,1,2054,0.0051
REGION1,SEHYDSPH2,1,2055,0.0051
REGION1,SEHYDSPH2,1,2056,0.0051
REGION1,SEHYDSPH2,1,2057,0.0051
REGION1,SEHYDSPH2,1,2058,0.0051
REGION1,SEHYDSPH2,1,2059,0.0051
REGION1,SEHYDSPH2,1,2060,0.0051
REGION1,SEHYDSPH3,1,2015,0.00306
REGION1,SEHYDSPH3,1,2016,0.00306
REGION1,SEHYDSPH3,1,2017,0.00306
REGION1,SEHYDSPH3,1,2018,0.00306
REGION1,SEHYDSPH3,1,2019,0.00306
REGION1,SEHYDSPH3,1,2020,0.00306
REGION1,SEHYDSPH3,1,2021,0.00306
REGION1,SEHYDSPH3,1,2022,0.00306
REGION1,SEHYDSPH3,1,2023,0.00306
REGION1,SEHYDSPH3,1,2024,0.00306
REGION1,SEHYDSPH3,1,2025,0.00306
REGION1,SEHYDSPH3,1,2026,0.00306
REGION1,SEHYDSPH3,1,2027,0.00306
REGION1,SEHYDSPH3,1,2028,0.00306
REGION1,SEHYDSPH3,1,2029,0.00306
REGION1,SEHYDSPH3,1,2030,0.00306
REGION1,SEHYDSPH3,1,2031,0.00306
REGION1,SEHYDSPH3,1,2032,0.00306
REGION1,SEHYDSPH3,1,2033,0.00306
REGION1,SEHYDSPH3,1,2034,0.00306
REGION1,SEHYDSPH3,1,2035,0.00306
REGION1,SEHYDSPH3,1,2036,0.00306
REGION1,SEHYDSPH3,1,2037,0.00306
REGION1,SEHYDSPH3,1,2038,0.00306
REGION1,SEHYDSPH3,1,2039,0.00306
REGION1,SEHYDSPH3,1,2040,0.00306
REGION1,SEHYDSPH3,1,2041,0.00306
REGION1,SEHYDSPH3,1,2042,0.00306
REGION1,SEHYDSPH3,1,2043,0.00306
REGION1,SEHYDSPH3,1,2044,0.00306
REGION1,SEHYDSPH3,1,2045,0.00306
REGION1,SEHYDSPH3,1,2046,0.00306
REGION1,SEHYDSPH3,1,2047,0.00306
REGION1,SEHYDSPH3,1,2048,0.00306
REGION1,SEHYDSPH3,1,2049,0.00306
REGION1,SEHYDSPH3,1,2050,0.00306
REGION1,SEHYDSPH3,1,2051,0.00306
REGION1,SEHYDSPH3,1,2052,0.00306
REGION1,SEHYDSPH3,1,2053,0.00306
REGION1,SEHYDSPH3,1,2054,0.00306
REGION1,SEHYDSPH3,1,2055,0.00306
REGION1,SEHYDSPH3,1,2056,0.00306
REGION1,SEHYDSPH3,1,2057,0.00306
REGION1,SEHYDSPH3,1,2058,0.00306
REGION1,SEHYDSPH3,1,2059,0.00306
REGION1,SEHYDSPH3,1,2060,0.00306
REGION1,SENGCCPH2,1,2015,0.00204
REGION1,SENGCCPH2,1,2016,0.00204
REGION1,SENGCCPH2,1,2017,0.00204
REGION1,SENGCCPH2,1,2018,0.00204
REGION1,SENGCCPH2,1,2019,0.00204
REGION1,SENGCCPH2,1,2020,0.00204
REGION1,SENGCCPH2,1,2021,0.00204
REGION1,SENGCCPH2,1,2022,0.00204
REGION1,SENGCCPH2,1,2023,0.00204
REGION1,SENGCCPH2,1,2024,0.00204
REGION1,SENGCCPH2,1,2025,0.00204
REGION1,SENGCCPH2,1,2026,0.00204
REGION1,SENGCCPH2,1,2027,0.00204
REGION1,SENGCCPH2,1,2028,0.00204
REGION1,SENGCCPH2,1,2029,0.00204
REGION1,SENGCCPH2,1,2030,0.00204
REGION1,SENGCCPH2,1,2031,0.00204
REGION1,SENGCCPH2,1,2032,0.00204
REGION1,SENGCCPH2,1,2033,0.00204
REGION1,SENGCCPH2,1,2034,0.00204
REGION1,SENGCCPH2,1,2035,0.00204
REGION1,SENGCCPH2,1,2036,0.00204
REGION1,SENGCCPH2,1,2037,0.00204
REGION1,SENGCCPH2,1,2038,0.00204
REGION1,SENGCCPH2,1,2039,0.00204
REGION1,SENGCCPH2,1,2040,0.00204
REGION1,SENGCCPH2,1,2041,0.00204
REGION1,SENGCCPH2,1,2042,0.00204
REGION1,SENGCCPH2,1,2043,0.00204
REGION1,SENGCCPH2,1,2044,0.00204
REGION1,SENGCCPH2,1,2045,0.00204
REGION1,SENGCCPH2,1,2046,0.00204
REGION1,SENGCCPH2,1,2047,0.00204
REGION1,SENGCCPH2,1,2048,0.00204
REGION1,SENGCCPH2,1,2049,0.00204
REGION1,SENGCCPH2,1,2050,0.00204
REGION1,SENGCCPH2,1,2051,0.00204
REGION1,SENGCCPH2,1,2052,0.00204
REGION1,SENGCCPH2,1,2053,0.00204
REGION1,SENGCCPH2,1,2054,0.00204
REGION1,SENGCCPH2,1,2055,0.00204
REGION1,SENGCCPH2,1,2056,0.00204
REGION1,SENGCCPH2,1,2057,0.00204
REGION1,SENGCCPH2,1,2058,0.00204
REGION1,SENGCCPH2,1,2059,0.00204
REGION1,SENGCCPH2,1,2060,0.00204
REGION1,SENGCHPH3,1,2015,0.002448
REGION1,SENGCHPH3,1,2016,0.002448
REGION1,SENGCHPH3,1,2017,0.002448
REGION1,SENGCHPH3,1,2018,0.002448
REGION1,SENGCHPH3,1,2019,0.002448
REGION1,SENGCHPH3,1,2020,0.002448
REGION1,SENGCHPH3,1,2021,0.002448
REGION1,SENGCHPH3,1,2022,0.002448
REGION1,SENGCHPH3,1,2023,0.002448
REGION1,SENGCHPH3,1,2024,0.002448
REGION1,SENGCHPH3,1,2025,0.002448
REGION1,SENGCHPH3,1,2026,0.002448
REGION1,SENGCHPH3,1,2027,0.002448
REGION1,SENGCHPH3,1,2028,0.002448
REGION1,SENGCHPH3,1,2029,0.002448
REGION1,SENGCHPH3,1,2030,0.002448
REGION1,SENGCHPH3,1,2031,0.002448
REGION1,SENGCHPH3,1,2032,0.002448
REGION1,SENGCHPH3,1,2033,0.002448
REGION1,SENGCHPH3,1,2034,0.002448
REGION1,SENGCHPH3,1,2035,0.002448
REGION1,SENGCHPH3,1,2036,0.002448
REGION1,SENGCHPH3,1,2037,0.002448
REGION1,SENGCHPH3,1,2038,0.002448
REGION1,SENGCHPH3,1,2039,0.002448
REGION1,SENGCHPH3,1,2040,0.002448
REGION1,SENGCHPH3,1,2041,0.002448
REGION1,SENGCHPH3,1,2042,0.002448
REGION1,SENGCHPH3,1,2043,0.002448
REGION1,SENGCHPH3,1,2044,0.002448
REGION1,SENGCHPH3,1,2045,0.002448
REGION1,SENGCHPH3,1,2046,0.002448
REGION1,SENGCHPH3,1,2047,0.002448
REGION1,SENGCHPH3,1,2048,0.002448
REGION1,SENGCHPH3,1,2049,0.002448
REGION1,SENGCHPH3,1,2050,0.002448
REGION1,SENGCHPH3,1,2051,0.002448
REGION1,SENGCHPH3,1,2052,0.002448
REGION1,SENGCHPH3,1,2053,0.002448
REGION1,SENGCHPH3,1,2054,0.002448
REGION1,SENGCHPH3,1,2055,0.002448
REGION1,SENGCHPH3,1,2056,0.002448
REGION1,SENGCHPH3,1,2057,0.002448
REGION1,SENGCHPH3,1,2058,0.002448
REGION1,SENGCHPH3,1,2059,0.002448
REGION1,SENGCHPH3,1,2060,0.002448
REGION1,SENGCHPN3,1,2015,0.00408
REGION1,SENGCHPN3,1,2016,0.00408
REGION1,SENGCHPN3,1,2017,0.00408
REGION1,SENGCHPN3,1,2018,0.00408
REGION1,SENGCHPN3,1,2019,0.00408
REGION1,SENGCHPN3,1,2020,0.00408
REGION1,SENGCHPN3,1,2021,0.00408
REGION1,SENGCHPN3,1,2022,0.00408
REGION1,SENGCHPN3,1,2023,0.00408
REGION1,SENGCHPN3,1,2024,0.00408
REGION1,SENGCHPN3,1,2025,0.00408
REGION1,SENGCHPN3,1,2026,0.00408
REGION1,SENGCHPN3,1,2027,0.00408
REGION1,SENGCHPN3,1,2028,0.00408
REGION1,SENGCHPN3,1,2029,0.00408
REGION1,SENGCHPN3,1,2030,0.00408
REGION1,SENGCHPN3,1,2031,0.00408
REGION1,SENGCHPN3,1,2032,0.00408
REGION1,SENGCHPN3,1,2033,0.00408
REGION1,SENGCHPN3,1,2034,0.00408
REGION1,SENGCHPN3,1,2035,0.00408
REGION1,SENGCHPN3,1,2036,0.00408
REGION1,SENGCHPN3,1,2037,0.00408
REGION1,SENGCHPN3,1,2038,0.00408
REGION1,SENGCHPN3,1,2039,0.00408
REGION1,SENGCHPN3,1,2040,0.00408
REGION1,SENGCHPN3,1,2041,0.00408
REGION1,SENGCHPN3,1,2042,0.00408
REGION1,SENGCHPN3,1,2043,0.00408
REGION1,SENGCHPN3,1,2044,0.00408
REGION1,SENGCHPN3,1,2045,0.00408
REGION1,SENGCHPN3,1,2046,0.00408
REGION1,SENGCHPN3,1,2047,0.00408
REGION1,SENGCHPN3,1,2048,0.00408
REGION1,SENGCHPN3,1,2049,0.00408
REGION1,SENGCHPN3,1,2050,0.00408
REGION1,SENGCHPN3,1,2051,0.00408
REGION1,SENGCHPN3,1,2052,0.00408
REGION1,SENGCHPN3,1,2053,0.00408
REGION1,SENGCHPN3,1,2054,0.00408
REGION1,SENGCHPN3,1,2055,0.00408
REGION1,SENGCHPN3,1,2056,0.00408
REGION1,SENGCHPN3,1,2057,0.00408
REGION1,SENGCHPN3,1,2058,0.00408
REGION1,SENGCHPN3,1,2059,0.00408
REGION1,SENGCHPN3,1,2060,0.00408
REGION1,SENGCSPN2,1,2015,0.00408
REGION1,SENGCSPN2,1,2016,0.00408
REGION1,SENGCSPN2,1,2017,0.00408
REGION1,SENGCSPN2,1,2018,0.00408
REGION1,SENGCSPN2,1,2019,0.00408
REGION1,SENGCSPN2,1,2020,0.00408
REGION1,SENGCSPN2,1,2021,0.00408
REGION1,SENGCSPN2,1,2022,0.00408
REGION1,SENGCSPN2,1,2023,0.00408
REGION1,SENGCSPN2,1,2024,0.00408
REGION1,SENGCSPN2,1,2025,0.00408
REGION1,SENGCSPN2,1,2026,0.00408
REGION1,SENGCSPN2,1,2027,0.00408
REGION1,SENGCSPN2,1,2028,0.00408
REGION1,SENGCSPN2,1,2029,0.00408
REGION1,SENGCSPN2,1,2030,0.00408
REGION1,SENGCSPN2,1,2031,0.00408
REGION1,SENGCSPN2,1,2032,0.00408
REGION1,SENGCSPN2,1,2033,0.00408
REGION1,SENGCSPN2,1,2034,0.00408
REGION1,SENGCSPN2,1,2035,0.00408
REGION1,SENGCSPN2,1,2036,0.00408
REGION1,SENGCSPN2,1,2037,0.00408
REGION1,SENGCSPN2,1,2038,0.00408
REGION1,SENGCSPN2,1,2039,0.00408
REGION1,SENGCSPN2,1,2040,0.00408
REGION1,SENGCSPN2,1,2041,0.00408
REGION1,SENGCSPN2,1,2042,0.00408
REGION1,SENGCSPN2,1,2043,0.00408
REGION1,SENGCSPN2,1,2044,0.00408
REGION1,SENGCSPN2,1,2045,0.00408
REGION1,SENGCSPN2,1,2046,0.00408
REGION1,SENGCSPN2,1,2047,0.00408
REGION1,SENGCSPN2,1,2048,0.00408
REGION1,SENGCSPN2,1,2049,0.00408
REGION1,SENGCSPN2,1,2050,0.00408
REGION1,SENGCSPN2,1,2051,0.00408
REGION1,SENGCSPN2,1,2052,0.00408
REGION1,SENGCSPN2,1,2053,0.00408
REGION1,SENGCSPN2,1,2054,0.00408
REGION1,SENGCSPN2,1,2055,0.00408
REGION1,SENGCSPN2,1,2056,0.00408
REGION1,SENGCSPN2,1,2057,0.00408
REGION1,SENGCSPN2,1,2058,0.00408
REGION1,SENGCSPN2,1,2059,0.00408
REGION1,SENGCSPN2,1,2060,0.00408
REGION1,SENGFCFH1,1,2015,0.1224
REGION1,SENGFCFH1,1,2016,0.11118
REGION1,SENGFCFH1,1,2017,0.09996
REGION1,SENGFCFH1,1,2018,0.08874
REGION1,SENGFCFH1,1,2019,0.07752
REGION1,SENGFCFH1,1,2020,0.0663
REGION1,SENGFCFH1,1,2021,0.06222
REGION1,SENGFCFH1,1,2022,0.05814
REGION1,SENGFCFH1,1,2023,0.05406
REGION1,SENGFCFH1,1,2024,0.04998
REGION1,SENGFCFH1,1,2025,0.0459
REGION1,SENGFCFH1,1,2026,0.04182
REGION1,SENGFCFH1,1,2027,0.03774
REGION1,SENGFCFH1,1,2028,0.03366
REGION1,SENGFCFH1,1,2029,0.02958
REGION1,SENGFCFH1,1,2030,0.0255
REGION1,SENGFCFH1,1,2031,0.02397
REGION1,SENGFCFH1,1,2032,0.02244
REGION1,SENGFCFH1,1,2033,0.02091
REGION1,SENGFCFH1,1,2034,0.01938
REGION1,SENGFCFH1,1,2035,0.01785
REGION1,SENGFCFH1,1,2036,0.01632
REGION1,SENGFCFH1,1,2037,0.01479
REGION1,SENGFCFH1,1,2038,0.01326
REGION1,SENGFCFH1,1,2039,0.01173
REGION1,SENGFCFH1,1,2040,0.0102
REGION1,SENGFCFH1,1,2041,0.009996
REGION1,SENGFCFH1,1,2042,0.009792
REGION1,SENGFCFH1,1,2043,0.009588
REGION1,SENGFCFH1,1,2044,0.009384
REGION1,SENGFCFH1,1,2045,0.00918
REGION1,SENGFCFH1,1,2046,0.008976
REGION1,SENGFCFH1,1,2047,0.008772
REGION1,SENGFCFH1,1,2048,0.008568
REGION1,SENGFCFH1,1,2049,0.008364
REGION1,SENGFCFH1,1,2050,0.00816
REGION1,SENGFCFH1,1,2051,0.00796
REGION1,SENGFCFH1,1,2052,0.00776
REGION1,SENGFCFH1,1,2053,0.00756
REGION1,SENGFCFH1,1,2054,0.00736
REGION1,SENGFCFH1,1,2055,0.00716
REGION1,SENGFCFH1,1,2056,0.00696
REGION1,SENGFCFH1,1,2057,0.00676
REGION1,SENGFCFH1,1,2058,0.00656
REGION1,SENGFCFH1,1,2059,0.00636
REGION1,SENGFCFH1,1,2060,0.00616
REGION1,SENGGCPH2,1,2015,0.01326
REGION1,SENGGCPH2,1,2016,0.01326
REGION1,SENGGCPH2,1,2017,0.01326
REGION1,SENGGCPH2,1,2018,0.01326
REGION1,SENGGCPH2,1,2019,0.01326
REGION1,SENGGCPH2,1,2020,0.01326
REGION1,SENGGCPH2,1,2021,0.01326
REGION1,SENGGCPH2,1,2022,0.01326
REGION1,SENGGCPH2,1,2023,0.01326
REGION1,SENGGCPH2,1,2024,0.01326
REGION1,SENGGCPH2,1,2025,0.01326
REGION1,SENGGCPH2,1,2026,0.01326
REGION1,SENGGCPH2,1,2027,0.01326
REGION1,SENGGCPH2,1,2028,0.01326
REGION1,SENGGCPH2,1,2029,0.01326
REGION1,SENGGCPH2,1,2030,0.01326
REGION1,SENGGCPH2,1,2031,0.01326
REGION1,SENGGCPH2,1,2032,0.01326
REGION1,SENGGCPH2,1,2033,0.01326
REGION1,SENGGCPH2,1,2034,0.01326
REGION1,SENGGCPH2,1,2035,0.01326
REGION1,SENGGCPH2,1,2036,0.01326
REGION1,SENGGCPH2,1,2037,0.01326
REGION1,SENGGCPH2,1,2038,0.01326
REGION1,SENGGCPH2,1,2039,0.01326
REGION1,SENGGCPH2,1,2040,0.01326
REGION1,SENGGCPH2,1,2041,0.01326
REGION1,SENGGCPH2,1,2042,0.01326
REGION1,SENGGCPH2,1,2043,0.01326
REGION1,SENGGCPH2,1,2044,0.01326
REGION1,SENGGCPH2,1,2045,0.01326
REGION1,SENGGCPH2,1,2046,0.01326
REGION1,SENGGCPH2,1,2047,0.01326
REGION1,SENGGCPH2,1,2048,0.01326
REGION1,SENGGCPH2,1,2049,0.01326
REGION1,SENGGCPH2,1,2050,0.01326
REGION1,SENGGCPH2,1,2051,0.01326
REGION1,SENGGCPH2,1,2052,0.01326
REGION1,SENGGCPH2,1,2053,0.01326
REGION1,SENGGCPH2,1,2054,0.01326
REGION1,SENGGCPH2,1,2055,0.01326
REGION1,SENGGCPH2,1,2056,0.01326
REGION1,SENGGCPH2,1,2057,0.01326
REGION1,SENGGCPH2,1,2058,0.01326
REGION1,SENGGCPH2,1,2059,0.01326
REGION1,SENGGCPH2,1,2060,0.01326
REGION1,SENGGCPN2,1,2015,0.01122
REGION1,SENGGCPN2,1,2016,0.01122
REGION1,SENGGCPN2,1,2017,0.01122
REGION1,SENGGCPN2,1,2018,0.01122
REGION1,SENGGCPN2,1,2019,0.01122
REGION1,SENGGCPN2,1,2020,0.01122
REGION1,SENGGCPN2,1,2021,0.01122
REGION1,SENGGCPN2,1,2022,0.01122
REGION1,SENGGCPN2,1,2023,0.01122
REGION1,SENGGCPN2,1,2024,0.01122
REGION1,SENGGCPN2,1,2025,0.01122
REGION1,SENGGCPN2,1,2026,0.01122
REGION1,SENGGCPN2,1,2027,0.01122
REGION1,SENGGCPN2,1,2028,0.01122
REGION1,SENGGCPN2,1,2029,0.01122
REGION1,SENGGCPN2,1,2030,0.01122
REGION1,SENGGCPN2,1,2031,0.01122
REGION1,SENGGCPN2,1,2032,0.01122
REGION1,SENGGCPN2,1,2033,0.01122
REGION1,SENGGCPN2,1,2034,0.01122
REGION1,SENGGCPN2,1,2035,0.01122
REGION1,SENGGCPN2,1,2036,0.01122
REGION1,SENGGCPN2,1,2037,0.01122
REGION1,SENGGCPN2,1,2038,0.01122
REGION1,SENGGCPN2,1,2039,0.01122
REGION1,SENGGCPN2,1,2040,0.01122
REGION1,SENGGCPN2,1,2041,0.01122
REGION1,SENGGCPN2,1,2042,0.01122
REGION1,SENGGCPN2,1,2043,0.01122
REGION1,SENGGCPN2,1,2044,0.01122
REGION1,SENGGCPN2,1,2045,0.01122
REGION1,SENGGCPN2,1,2046,0.01122
REGION1,SENGGCPN2,1,2047,0.01122
REGION1,SENGGCPN2,1,2048,0.01122
REGION1,SENGGCPN2,1,2049,0.01122
REGION1,SENGGCPN2,1,2050,0.01122
REGION1,SENGGCPN2,1,2051,0.01122
REGION1,SENGGCPN2,1,2052,0.01122
REGION1,SENGGCPN2,1,2053,0.01122
REGION1,SENGGCPN2,1,2054,0.01122
REGION1,SENGGCPN2,1,2055,0.01122
REGION1,SENGGCPN2,1,2056,0.01122
REGION1,SENGGCPN2,1,2057,0.01122
REGION1,SENGGCPN2,1,2058,0.01122
REGION1,SENGGCPN2,1,2059,0.01122
REGION1,SENGGCPN2,1,2060,0.01122
REGION1,SENGHPFH1,1,2015,0.015322598
REGION1,SENGHPFH1,1,2016,0.015322598
REGION1,SENGHPFH1,1,2017,0.015322598
REGION1,SENGHPFH1,1,2018,0.015322598
REGION1,SENGHPFH1,1,2019,0.015322598
REGION1,SENGHPFH1,1,2020,0.015322598
REGION1,SENGHPFH1,1,2021,0.015322598
REGION1,SENGHPFH1,1,2022,0.015322598
REGION1,SENGHPFH1,1,2023,0.015322598
REGION1,SENGHPFH1,1,2024,0.015322598
REGION1,SENGHPFH1,1,2025,0.015322598
REGION1,SENGHPFH1,1,2026,0.015322598
REGION1,SENGHPFH1,1,2027,0.015322598
REGION1,SENGHPFH1,1,2028,0.015322598
REGION1,SENGHPFH1,1,2029,0.015322598
REGION1,SENGHPFH1,1,2030,0.015322598
REGION1,SENGHPFH1,1,2031,0.015322598
REGION1,SENGHPFH1,1,2032,0.015322598
REGION1,SENGHPFH1,1,2033,0.015322598
REGION1,SENGHPFH1,1,2034,0.015322598
REGION1,SENGHPFH1,1,2035,0.015322598
REGION1,SENGHPFH1,1,2036,0.015322598
REGION1,SENGHPFH1,1,2037,0.015322598
REGION1,SENGHPFH1,1,2038,0.015322598
REGION1,SENGHPFH1,1,2039,0.015322598
REGION1,SENGHPFH1,1,2040,0.015322598
REGION1,SENGHPFH1,1,2041,0.015322598
REGION1,SENGHPFH1,1,2042,0.015322598
REGION1,SENGHPFH1,1,2043,0.015322598
REGION1,SENGHPFH1,1,2044,0.015322598
REGION1,SENGHPFH1,1,2045,0.015322598
REGION1,SENGHPFH1,1,2046,0.015322598
REGION1,SENGHPFH1,1,2047,0.015322598
REGION1,SENGHPFH1,1,2048,0.015322598
REGION1,SENGHPFH1,1,2049,0.015322598
REGION1,SENGHPFH1,1,2050,0.015322598
REGION1,SENGHPFH1,1,2051,0.015322598
REGION1,SENGHPFH1,1,2052,0.015322598
REGION1,SENGHPFH1,1,2053,0.015322598
REGION1,SENGHPFH1,1,2054,0.015322598
REGION1,SENGHPFH1,1,2055,0.015322598
REGION1,SENGHPFH1,1,2056,0.015322598
REGION1,SENGHPFH1,1,2057,0.015322598
REGION1,SENGHPFH1,1,2058,0.015322598
REGION1,SENGHPFH1,1,2059,0.015322598
REGION1,SENGHPFH1,1,2060,0.015322598
REGION1,SENGHPPH2,1,2015,0.015322598
REGION1,SENGHPPH2,1,2016,0.015322598
REGION1,SENGHPPH2,1,2017,0.015322598
REGION1,SENGHPPH2,1,2018,0.015322598
REGION1,SENGHPPH2,1,2019,0.015322598
REGION1,SENGHPPH2,1,2020,0.015322598
REGION1,SENGHPPH2,1,2021,0.015322598
REGION1,SENGHPPH2,1,2022,0.015322598
REGION1,SENGHPPH2,1,2023,0.015322598
REGION1,SENGHPPH2,1,2024,0.015322598
REGION1,SENGHPPH2,1,2025,0.015322598
REGION1,SENGHPPH2,1,2026,0.015322598
REGION1,SENGHPPH2,1,2027,0.015322598
REGION1,SENGHPPH2,1,2028,0.015322598
REGION1,SENGHPPH2,1,2029,0.015322598
REGION1,SENGHPPH2,1,2030,0.015322598
REGION1,SENGHPPH2,1,2031,0.015322598
REGION1,SENGHPPH2,1,2032,0.015322598
REGION1,SENGHPPH2,1,2033,0.015322598
REGION1,SENGHPPH2,1,2034,0.015322598
REGION1,SENGHPPH2,1,2035,0.015322598
REGION1,SENGHPPH2,1,2036,0.015322598
REGION1,SENGHPPH2,1,2037,0.015322598
REGION1,SENGHPPH2,1,2038,0.015322598
REGION1,SENGHPPH2,1,2039,0.015322598
REGION1,SENGHPPH2,1,2040,0.015322598
REGION1,SENGHPPH2,1,2041,0.015322598
REGION1,SENGHPPH2,1,2042,0.015322598
REGION1,SENGHPPH2,1,2043,0.015322598
REGION1,SENGHPPH2,1,2044,0.015322598
REGION1,SENGHPPH2,1,2045,0.015322598
REGION1,SENGHPPH2,1,2046,0.015322598
REGION1,SENGHPPH2,1,2047,0.015322598
REGION1,SENGHPPH2,1,2048,0.015322598
REGION1,SENGHPPH2,1,2049,0.015322598
REGION1,SENGHPPH2,1,2050,0.015322598
REGION1,SENGHPPH2,1,2051,0.015322598
REGION1,SENGHPPH2,1,2052,0.015322598
REGION1,SENGHPPH2,1,2053,0.015322598
REGION1,SENGHPPH2,1,2054,0.015322598
REGION1,SENGHPPH2,1,2055,0.015322598
REGION1,SENGHPPH2,1,2056,0.015322598
REGION1,SENGHPPH2,1,2057,0.015322598
REGION1,SENGHPPH2,1,2058,0.015322598
